;city_code;product;product_type;year;destinated_area
835;70a4c62beba3c168;Others;temporary;2018-01-01;130.0
836;ab984377b2dc0284;Sorghum;temporary;2018-01-01;0.0
837;09791645137aa877;Livestock;pasture;2018-01-01;1117.246971
838;a51be58f39d1d625;Beans;temporary;2018-01-01;25.0
839;a454a6655aaaaaed;Sorghum;temporary;2018-01-01;0.0
840;11b6622567f98f3b;Corn;temporary;2018-01-01;250.0
841;4b530007d167bd54;Soy;temporary;2018-01-01;0.0
842;9d8776ac0a78d908;Soy;temporary;2018-01-01;0.0
843;d0f5f5b9fcecb0d8;Palm oil;permanent;2018-01-01;100.0
844;44d800c11a5f3bfa;Cocoa;permanent;2018-01-01;30.0
845;71975b563db10671;Corn;temporary;2018-01-01;130.0
846;c45d8ddba643c0d7;Cocoa;permanent;2018-01-01;16.583333333333332
847;c118b149223ba711;Soy;temporary;2018-01-01;0.0
848;841ef18dcb3dbc3e;Others;permanent;2018-01-01;990.0
849;07bba1a59af78f2d;Sorghum;temporary;2018-01-01;0.0
850;0ea136556d12fc16;Cocoa;permanent;2018-01-01;180.0
851;5b6072f8f6d37acc;Rice;temporary;2018-01-01;50.0
852;20e241460ce4140d;Cocoa;permanent;2018-01-01;0.0
853;5214b514b5b440be;Corn;temporary;2018-01-01;7000.0
854;ae345f007f327b22;Soy;temporary;2018-01-01;0.0
855;8ca7766621b0ffe9;Cocoa;permanent;2018-01-01;0.0
856;3a8618990d23351f;Palm oil;permanent;2018-01-01;0.0
857;a51be58f39d1d625;Corn;temporary;2018-01-01;20.0
858;5214b514b5b440be;Soy;temporary;2018-01-01;500.0
859;f1fd357c5adaa8dc;Palm oil;permanent;2018-01-01;0.0
860;8ef25b4985bc557a;Palm oil;permanent;2018-01-01;0.0
861;6471ede39ca61b39;Palm oil;permanent;2018-01-01;0.0
862;70a4c62beba3c168;Sorghum;temporary;2018-01-01;0.0
863;18e37d24ff8517ef;Sorghum;temporary;2018-01-01;0.0
864;fda49275fbf5caf6;Others;permanent;2018-01-01;350.0
865;71975b563db10671;Soy;temporary;2018-01-01;0.0
866;7f076b180f941ec8;Others;permanent;2018-01-01;70.0
867;9bc907eeb9e3fc52;Soy;temporary;2018-01-01;0.0
868;51db62cb09adc2e8;Rice;temporary;2018-01-01;250.0
869;8a4ab531676691da;Others;temporary;2018-01-01;12000.0
870;4de42e351006a2ae;Livestock;pasture;2018-01-01;807.5218231
871;66fdcb391ed58d3d;Others;temporary;2018-01-01;30.0
872;64a227aa24370b17;Others;temporary;2018-01-01;5.0
873;09791645137aa877;Others;permanent;2018-01-01;125.0
874;074590cfc1c41ebf;Others;permanent;2018-01-01;3282.0
875;cb23149538de1c42;Corn;temporary;2018-01-01;4550.0
876;5e7093a1cd2a8779;Cassava;temporary;2018-01-01;3000.0
877;6f911ef231b0efa7;Rice;temporary;2018-01-01;2290.0
878;eac302b92f87d9ca;Soy;temporary;2018-01-01;624.090909090909
879;ba4547c678a9a2e6;Livestock;pasture;2018-01-01;32014.08214
880;d0f5f5b9fcecb0d8;Others;temporary;2018-01-01;17.0
881;d6f1f98b1745e004;Livestock;pasture;2018-01-01;351697.4256
882;2631530645ac2ec8;Livestock;pasture;2018-01-01;102607.3579
883;062ce4c17e84291e;Corn;temporary;2018-01-01;10.0
884;0dcbfaab30eb40c1;Sorghum;temporary;2018-01-01;0.0
885;d6f1f98b1745e004;Palm oil;permanent;2018-01-01;0.0
886;5b3728d86ce29fd2;Livestock;pasture;2018-01-01;5243.988987
887;a7187a1b5b870cf4;Cocoa;permanent;2018-01-01;0.0
888;d6ffd6d7dfe22d57;Soy;temporary;2018-01-01;0.0
889;3a8618990d23351f;Corn;temporary;2018-01-01;100.0
890;d6ffd6d7dfe22d57;Rice;temporary;2018-01-01;150.0
891;eac302b92f87d9ca;Livestock;pasture;2018-01-01;222582.397
892;07ed828db19fe8ca;Livestock;pasture;2018-01-01;9387.34258
893;a4d1e1ff1bc3b830;Cocoa;permanent;2018-01-01;0.0
894;20589298110cd872;Rice;temporary;2018-01-01;600.0
895;fa005e1ffef6032a;Cassava;temporary;2018-01-01;400.0
896;50a2afbdc678a65f;Sorghum;temporary;2018-01-01;0.0
897;abcadd700f8948e3;Soy;temporary;2018-01-01;0.0
898;746cc42bfb8f6b62;Beans;temporary;2018-01-01;5.0
899;80e8ffb027590a74;Cassava;temporary;2018-01-01;3250.0
900;6471ede39ca61b39;Beans;temporary;2018-01-01;393.69254831862366
901;351174f21316c2f0;Rice;temporary;2018-01-01;118.0
902;c118b149223ba711;Palm oil;permanent;2018-01-01;0.0
903;841ef18dcb3dbc3e;Livestock;pasture;2018-01-01;20733.97481
904;1bd7145ed1da044a;Cocoa;permanent;2018-01-01;5.0
905;11b6622567f98f3b;Cassava;temporary;2018-01-01;1300.0
906;8e0eb10270d768f8;Others;temporary;2018-01-01;0.0
907;a245de687a867003;Soy;temporary;2018-01-01;0.0
908;051e9cc7d7636816;Livestock;pasture;2018-01-01;1169.037537
909;1bd7145ed1da044a;Others;temporary;2018-01-01;337.0
910;a454a6655aaaaaed;Beans;temporary;2018-01-01;15.0
911;40abcc3eff7bcf73;Livestock;pasture;2018-01-01;197262.8342
912;3a5d0e5eb1691b38;Corn;temporary;2018-01-01;50.0
913;8e0eb10270d768f8;Palm oil;permanent;2018-01-01;0.0
914;56aa50429893f5ca;Livestock;pasture;2018-01-01;14998.7081
915;10973d6049af898b;Rice;temporary;2018-01-01;2500.0
916;ad622472210b0b57;Beans;temporary;2018-01-01;900.0
917;50a2afbdc678a65f;Livestock;pasture;2018-01-01;242440.7132
918;480b0f80325080af;Soy;temporary;2018-01-01;13053.0
919;abcadd700f8948e3;Cassava;temporary;2018-01-01;1250.0
920;1bd7145ed1da044a;Others;permanent;2018-01-01;348.0
921;8a4ab531676691da;Soy;temporary;2018-01-01;48500.0
922;a18af8fbae254d86;Others;permanent;2018-01-01;37.0
923;47564ef7b8c69829;Beans;temporary;2018-01-01;22.0
924;8e0eb10270d768f8;Corn;temporary;2018-01-01;8610.0
925;de1994d393ef525a;Corn;temporary;2018-01-01;1600.0
926;40abcc3eff7bcf73;Cocoa;permanent;2018-01-01;16.583333333333332
927;56aa50429893f5ca;Corn;temporary;2018-01-01;40.0
928;7b95e27ce402e6e5;Rice;temporary;2018-01-01;1500.0
929;df19203419d2ea64;Beans;temporary;2018-01-01;50.0
930;617532f74ef8ed73;Livestock;pasture;2018-01-01;12913.93347
931;7e56bd83460aabc7;Rice;temporary;2018-01-01;70.0
932;437130e27b6165ec;Soy;temporary;2018-01-01;0.0
933;9bd4f108a319de42;Others;permanent;2018-01-01;10.0
934;5e7093a1cd2a8779;Soy;temporary;2018-01-01;0.0
935;bce36d2f8aa39d8b;Corn;temporary;2018-01-01;2220.0
936;a7187a1b5b870cf4;Soy;temporary;2018-01-01;0.0
937;a4d1e1ff1bc3b830;Beans;temporary;2018-01-01;200.0
938;6a7b8c3ab2bc6c38;Rice;temporary;2018-01-01;0.0
939;df2cd1cbe849ebd0;Others;permanent;2018-01-01;1174.0
940;437130e27b6165ec;Others;temporary;2018-01-01;2.0
941;857b720c7c979ae1;Cocoa;permanent;2018-01-01;0.0
942;902f3a9003f7e637;Beans;temporary;2018-01-01;220.0
943;f39d21744916469c;Others;temporary;2018-01-01;0.0
944;5b3728d86ce29fd2;Others;temporary;2018-01-01;0.0
945;d6f1f98b1745e004;Corn;temporary;2018-01-01;1000.0
946;10973d6049af898b;Corn;temporary;2018-01-01;10000.0
947;205ccde9be499e17;Livestock;pasture;2018-01-01;174082.2947
948;09791645137aa877;Others;temporary;2018-01-01;0.0
949;f4612b8b5a8223b5;Rice;temporary;2018-01-01;620.3888470233608
950;40abcc3eff7bcf73;Palm oil;permanent;2018-01-01;2632.8125
951;164c8953d3af2bbe;Others;permanent;2018-01-01;230.0
952;fa005e1ffef6032a;Corn;temporary;2018-01-01;5.0
953;d6ffd6d7dfe22d57;Beans;temporary;2018-01-01;250.0
954;13804a196311e1ba;Others;permanent;2018-01-01;549.0
955;746cc42bfb8f6b62;Others;permanent;2018-01-01;14.0
956;902f3a9003f7e637;Soy;temporary;2018-01-01;0.0
957;3a5d0e5eb1691b38;Others;permanent;2018-01-01;72.0
958;3a5d0e5eb1691b38;Soy;temporary;2018-01-01;0.0
959;d0f5f5b9fcecb0d8;Rice;temporary;2018-01-01;6.0
960;66fdcb391ed58d3d;Sorghum;temporary;2018-01-01;0.0
961;7b95e27ce402e6e5;Beans;temporary;2018-01-01;400.0
962;abcadd700f8948e3;Sorghum;temporary;2018-01-01;0.0
963;d6f1f98b1745e004;Others;temporary;2018-01-01;460.0
964;a245de687a867003;Rice;temporary;2018-01-01;40.2061855670103
965;03e477d4ede00e89;Sorghum;temporary;2018-01-01;0.0
966;7b95e27ce402e6e5;Others;permanent;2018-01-01;135.0
967;20589298110cd872;Others;permanent;2018-01-01;361.0
968;4b530007d167bd54;Others;temporary;2018-01-01;110.0
969;0dcbfaab30eb40c1;Others;permanent;2018-01-01;233.0
970;746cc42bfb8f6b62;Cocoa;permanent;2018-01-01;0.0
971;0ea136556d12fc16;Rice;temporary;2018-01-01;142.0
972;ba23b66825fc1c91;Livestock;pasture;2018-01-01;108341.3956
973;80e8ffb027590a74;Others;temporary;2018-01-01;239.0
974;b73e63cd3a2904c9;Others;permanent;2018-01-01;52.0
975;20589298110cd872;Beans;temporary;2018-01-01;125.0
976;de1994d393ef525a;Others;permanent;2018-01-01;545.0
977;b73e63cd3a2904c9;Livestock;pasture;2018-01-01;114920.8304
978;fa005e1ffef6032a;Livestock;pasture;2018-01-01;6678.926827
979;c0019c9a4b4819f2;Cocoa;permanent;2018-01-01;30.0
980;93656feaf53efbef;Palm oil;permanent;2018-01-01;68.40480274442538
981;480b0f80325080af;Cocoa;permanent;2018-01-01;350.0
982;782568ced6ad8838;Cocoa;permanent;2018-01-01;95.0
983;6f911ef231b0efa7;Corn;temporary;2018-01-01;29302.0
984;6a7b8c3ab2bc6c38;Palm oil;permanent;2018-01-01;0.0
985;b4829f1e221d9778;Cocoa;permanent;2018-01-01;177.73684210526315
986;0dcbfaab30eb40c1;Palm oil;permanent;2018-01-01;0.0
987;5e7093a1cd2a8779;Corn;temporary;2018-01-01;900.0
988;ba23b66825fc1c91;Sorghum;temporary;2018-01-01;0.0
989;902f3a9003f7e637;Others;temporary;2018-01-01;80.0
990;8ef25b4985bc557a;Cocoa;permanent;2018-01-01;90.0
991;41e0f8ccfe523e0d;Cassava;temporary;2018-01-01;1000.0
992;4c4428f2e4550a5a;Others;permanent;2018-01-01;272.0
993;c118b149223ba711;Others;permanent;2018-01-01;15.0
994;47564ef7b8c69829;Cassava;temporary;2018-01-01;190.0
995;20e241460ce4140d;Corn;temporary;2018-01-01;0.0
996;85adcb13676b6172;Cocoa;permanent;2018-01-01;0.0
997;164c8953d3af2bbe;Beans;temporary;2018-01-01;12.0
998;3cf541a13002d37b;Beans;temporary;2018-01-01;40.0
999;77c880feff17c521;Soy;temporary;2018-01-01;17000.0
1000;7926ffd2861f8dbc;Corn;temporary;2018-01-01;3000.0
1001;ec84c1e86735dc9b;Beans;temporary;2018-01-01;1500.0
1002;746cc42bfb8f6b62;Sorghum;temporary;2018-01-01;0.0
1003;5214b514b5b440be;Others;permanent;2018-01-01;1059.0
1004;c118b149223ba711;Sorghum;temporary;2018-01-01;0.0
1005;cf96db4cc35ea025;Corn;temporary;2018-01-01;49.45945945945945
1006;ae345f007f327b22;Palm oil;permanent;2018-01-01;0.0
1007;205ccde9be499e17;Cassava;temporary;2018-01-01;1500.0
1008;902f3a9003f7e637;Cassava;temporary;2018-01-01;600.0
1009;b4bb04d2a6472ea0;Others;temporary;2018-01-01;6.0
1010;5e1e131ec84f4c87;Others;temporary;2018-01-01;0.0
1011;8ca7766621b0ffe9;Cassava;temporary;2018-01-01;870.0
1012;07ed828db19fe8ca;Soy;temporary;2018-01-01;0.0
1013;505ceb6546aa8435;Rice;temporary;2018-01-01;2.9999999999999973
1014;9d8776ac0a78d908;Cassava;temporary;2018-01-01;426.0
1015;8ef25b4985bc557a;Cassava;temporary;2018-01-01;2160.0
1016;50a2afbdc678a65f;Corn;temporary;2018-01-01;5600.0
1017;074590cfc1c41ebf;Cassava;temporary;2018-01-01;2800.0
1018;3cf541a13002d37b;Others;permanent;2018-01-01;90.0
1019;0ea136556d12fc16;Soy;temporary;2018-01-01;0.0
1020;07ed828db19fe8ca;Others;permanent;2018-01-01;83.0
1021;44d800c11a5f3bfa;Rice;temporary;2018-01-01;250.0
1022;2a6b10e6e68be90e;Livestock;pasture;2018-01-01;107366.4441
1023;a51be58f39d1d625;Livestock;pasture;2018-01-01;72031.30006
1024;5b3728d86ce29fd2;Beans;temporary;2018-01-01;5.0
1025;437130e27b6165ec;Corn;temporary;2018-01-01;20.0
1026;2ad055c7757d499d;Beans;temporary;2018-01-01;35.0
1027;56aa50429893f5ca;Others;permanent;2018-01-01;10.0
1028;164c8953d3af2bbe;Others;temporary;2018-01-01;0.0
1029;d0f5f5b9fcecb0d8;Livestock;pasture;2018-01-01;6656.295001
1030;b73e63cd3a2904c9;Sorghum;temporary;2018-01-01;0.0
1031;1096f26c5a236d0b;Cassava;temporary;2018-01-01;60.0
1032;0ea136556d12fc16;Sorghum;temporary;2018-01-01;0.0
1033;de1994d393ef525a;Sorghum;temporary;2018-01-01;0.0
1034;77c880feff17c521;Rice;temporary;2018-01-01;16000.0
1035;3a5d0e5eb1691b38;Palm oil;permanent;2018-01-01;0.0
1036;c45d8ddba643c0d7;Sorghum;temporary;2018-01-01;0.0
1037;d42d0e216f57b2ae;Livestock;pasture;2018-01-01;146397.5409
1038;85adcb13676b6172;Beans;temporary;2018-01-01;58.90909090909091
1039;44d800c11a5f3bfa;Soy;temporary;2018-01-01;0.0
1040;09791645137aa877;Palm oil;permanent;2018-01-01;0.0
1041;841ef18dcb3dbc3e;Corn;temporary;2018-01-01;60.0
1042;eac302b92f87d9ca;Others;temporary;2018-01-01;79.0
1043;10973d6049af898b;Others;permanent;2018-01-01;183.0
1044;b4bb04d2a6472ea0;Rice;temporary;2018-01-01;1.1462406435035213
1045;f67358b81451a8d1;Sorghum;temporary;2018-01-01;0.0
1046;8910840651ee3971;Others;temporary;2018-01-01;35.0
1047;cead2cbd1f8f0b86;Livestock;pasture;2018-01-01;36167.42464
1048;2ad055c7757d499d;Cocoa;permanent;2018-01-01;270.0
1049;841ef18dcb3dbc3e;Cocoa;permanent;2018-01-01;0.0
1050;a245de687a867003;Others;permanent;2018-01-01;0.0
1051;f1fd357c5adaa8dc;Rice;temporary;2018-01-01;6000.0
1052;80e8ffb027590a74;Soy;temporary;2018-01-01;204.0909090909091
1053;3a5d0e5eb1691b38;Livestock;pasture;2018-01-01;21623.22886
1054;8ca7766621b0ffe9;Livestock;pasture;2018-01-01;208128.6546
1055;5b6072f8f6d37acc;Beans;temporary;2018-01-01;41.0
1056;50a2afbdc678a65f;Beans;temporary;2018-01-01;70.0
1057;807c5037e6993f2c;Palm oil;permanent;2018-01-01;0.0
1058;7e56bd83460aabc7;Others;permanent;2018-01-01;2083.0
1059;07bba1a59af78f2d;Livestock;pasture;2018-01-01;35156.27368
1060;351bc0cbcce79ec9;Beans;temporary;2018-01-01;70.0
1061;8910840651ee3971;Beans;temporary;2018-01-01;200.0
1062;d0f5f5b9fcecb0d8;Cocoa;permanent;2018-01-01;0.0
1063;c45d8ddba643c0d7;Others;temporary;2018-01-01;10.0
1064;a4d1e1ff1bc3b830;Sorghum;temporary;2018-01-01;0.0
1065;44d800c11a5f3bfa;Others;temporary;2018-01-01;0.0
1066;f4612b8b5a8223b5;Cocoa;permanent;2018-01-01;0.0
1067;86d92d4b0a058014;Palm oil;permanent;2018-01-01;0.0
1068;a1b03f0e4d79b4fe;Sorghum;temporary;2018-01-01;0.0
1069;6a7b8c3ab2bc6c38;Others;permanent;2018-01-01;322.0
1070;77c880feff17c521;Palm oil;permanent;2018-01-01;0.0
1071;b4829f1e221d9778;Beans;temporary;2018-01-01;18.0
1072;0dcbfaab30eb40c1;Soy;temporary;2018-01-01;204.0909090909091
1073;3fdbc27a4bed0deb;Corn;temporary;2018-01-01;4000.0
1074;8a4ab531676691da;Rice;temporary;2018-01-01;7084.0
1075;7e56bd83460aabc7;Cassava;temporary;2018-01-01;6000.0
1076;13804a196311e1ba;Palm oil;permanent;2018-01-01;0.0
1077;07ed828db19fe8ca;Corn;temporary;2018-01-01;100.0
1078;807c5037e6993f2c;Beans;temporary;2018-01-01;110.0
1079;51db62cb09adc2e8;Livestock;pasture;2018-01-01;378072.3527
1080;588162e9cdf5d66d;Sorghum;temporary;2018-01-01;5000.0
1081;de1994d393ef525a;Beans;temporary;2018-01-01;40.0
1082;cb23149538de1c42;Rice;temporary;2018-01-01;38.0
1083;9d8776ac0a78d908;Sorghum;temporary;2018-01-01;0.0
1084;07ce2e79e19977e9;Beans;temporary;2018-01-01;0.3228267416181474
1085;2a6b10e6e68be90e;Cassava;temporary;2018-01-01;2520.0
1086;5b6072f8f6d37acc;Soy;temporary;2018-01-01;300.0
1087;a51be58f39d1d625;Rice;temporary;2018-01-01;5.0
1088;114487007645c940;Rice;temporary;2018-01-01;15.0
1089;351bc0cbcce79ec9;Cocoa;permanent;2018-01-01;150.0
1090;351174f21316c2f0;Beans;temporary;2018-01-01;20.0
1091;960b4f2c94a2fb2c;Palm oil;permanent;2018-01-01;2000.0
1092;6f911ef231b0efa7;Palm oil;permanent;2018-01-01;0.0
1093;8e0eb10270d768f8;Beans;temporary;2018-01-01;165.0
1094;cead2cbd1f8f0b86;Sorghum;temporary;2018-01-01;0.0
1095;ab984377b2dc0284;Palm oil;permanent;2018-01-01;0.0
1096;20589298110cd872;Soy;temporary;2018-01-01;23500.0
1097;a51be58f39d1d625;Others;permanent;2018-01-01;50.0
1098;fa005e1ffef6032a;Palm oil;permanent;2018-01-01;0.0
1099;480b0f80325080af;Corn;temporary;2018-01-01;26200.0
1100;1096f26c5a236d0b;Rice;temporary;2018-01-01;281.2266613129892
1101;5e7093a1cd2a8779;Palm oil;permanent;2018-01-01;700.0
1102;902f3a9003f7e637;Cocoa;permanent;2018-01-01;16.583333333333332
1103;807c5037e6993f2c;Soy;temporary;2018-01-01;5005.0
1104;8910840651ee3971;Livestock;pasture;2018-01-01;234137.8244
1105;07bba1a59af78f2d;Soy;temporary;2018-01-01;0.0
1106;68f01d67ad163f32;Cassava;temporary;2018-01-01;300.0
1107;c45d8ddba643c0d7;Livestock;pasture;2018-01-01;13559.81438
1108;b4829f1e221d9778;Rice;temporary;2018-01-01;5.0
1109;062ce4c17e84291e;Beans;temporary;2018-01-01;58.90909090909091
1110;878bd5338ba55697;Soy;temporary;2018-01-01;204.0909090909091
1111;74d75dde6dc4a5ec;Corn;temporary;2018-01-01;1500.0
1112;ba23b66825fc1c91;Palm oil;permanent;2018-01-01;0.0
1113;fda49275fbf5caf6;Soy;temporary;2018-01-01;0.0
1114;ae345f007f327b22;Cassava;temporary;2018-01-01;2200.0
1115;e635f6b0f8a98808;Others;permanent;2018-01-01;258.0
1116;7e56bd83460aabc7;Livestock;pasture;2018-01-01;248395.9857
1117;9bc907eeb9e3fc52;Cassava;temporary;2018-01-01;14.0
1118;588162e9cdf5d66d;Livestock;pasture;2018-01-01;170778.044
1119;60982e0f7928740a;Livestock;pasture;2018-01-01;12019.32262
1120;764cd56389d50070;Corn;temporary;2018-01-01;1150.0
1121;5b6072f8f6d37acc;Others;temporary;2018-01-01;25.0
1122;764cd56389d50070;Soy;temporary;2018-01-01;0.0
1123;03e477d4ede00e89;Livestock;pasture;2018-01-01;35037.71106
1124;be8a37473dc63db0;Others;temporary;2018-01-01;134.0
1125;18fb5197aa553b9c;Others;temporary;2018-01-01;50.0
1126;2631530645ac2ec8;Palm oil;permanent;2018-01-01;700.0
1127;841ef18dcb3dbc3e;Palm oil;permanent;2018-01-01;2600.0
1128;86d92d4b0a058014;Sorghum;temporary;2018-01-01;0.0
1129;50a2afbdc678a65f;Cocoa;permanent;2018-01-01;860.0
1130;2ad055c7757d499d;Cassava;temporary;2018-01-01;2600.0
1131;505ceb6546aa8435;Cocoa;permanent;2018-01-01;388.0
1132;2ad055c7757d499d;Palm oil;permanent;2018-01-01;1324.2957746478878
1133;480b0f80325080af;Livestock;pasture;2018-01-01;733540.4721
1134;ec84c1e86735dc9b;Cocoa;permanent;2018-01-01;0.0
1135;9d8776ac0a78d908;Livestock;pasture;2018-01-01;4714.097372
1136;6f911ef231b0efa7;Others;temporary;2018-01-01;85.0
1137;6f911ef231b0efa7;Soy;temporary;2018-01-01;66541.0
1138;3fdbc27a4bed0deb;Cassava;temporary;2018-01-01;2010.0
1139;ec84c1e86735dc9b;Sorghum;temporary;2018-01-01;0.0
1140;1096f26c5a236d0b;Soy;temporary;2018-01-01;0.0
1141;56aa50429893f5ca;Palm oil;permanent;2018-01-01;0.0
1142;a1b03f0e4d79b4fe;Palm oil;permanent;2018-01-01;0.0
1143;60982e0f7928740a;Rice;temporary;2018-01-01;0.0
1144;855f882ce507aba5;Cocoa;permanent;2018-01-01;338.0
1145;f4612b8b5a8223b5;Sorghum;temporary;2018-01-01;0.0
1146;a1b03f0e4d79b4fe;Others;temporary;2018-01-01;60.0
1147;f4612b8b5a8223b5;Soy;temporary;2018-01-01;0.0
1148;8a4ab531676691da;Sorghum;temporary;2018-01-01;0.0
1149;6a7b8c3ab2bc6c38;Cassava;temporary;2018-01-01;400.0
1150;f4612b8b5a8223b5;Cassava;temporary;2018-01-01;120.0
1151;5e1e131ec84f4c87;Corn;temporary;2018-01-01;300.0
1152;9bc907eeb9e3fc52;Livestock;pasture;2018-01-01;113657.5362
1153;1d8a692643f9a15a;Soy;temporary;2018-01-01;0.0
1154;f39d21744916469c;Corn;temporary;2018-01-01;2600.0
1155;74d75dde6dc4a5ec;Cassava;temporary;2018-01-01;12000.0
1156;11645a57d3a1d507;Sorghum;temporary;2018-01-01;0.0
1157;60982e0f7928740a;Soy;temporary;2018-01-01;0.0
1158;ba23b66825fc1c91;Others;temporary;2018-01-01;202.0
1159;ec84c1e86735dc9b;Corn;temporary;2018-01-01;1000.0
1160;80e8ffb027590a74;Rice;temporary;2018-01-01;1500.0
1161;71975b563db10671;Rice;temporary;2018-01-01;5.0
1162;746cc42bfb8f6b62;Livestock;pasture;2018-01-01;42014.81084
1163;03e477d4ede00e89;Others;permanent;2018-01-01;730.0
1164;2a6b10e6e68be90e;Rice;temporary;2018-01-01;1589.0906044017431
1165;902f3a9003f7e637;Palm oil;permanent;2018-01-01;850.0
1166;841ef18dcb3dbc3e;Soy;temporary;2018-01-01;0.0
1167;4c4428f2e4550a5a;Corn;temporary;2018-01-01;150.0
1168;abcadd700f8948e3;Rice;temporary;2018-01-01;20.0
1169;bce36d2f8aa39d8b;Beans;temporary;2018-01-01;600.0
1170;588162e9cdf5d66d;Beans;temporary;2018-01-01;95.0
1171;ec84c1e86735dc9b;Palm oil;permanent;2018-01-01;0.0
1172;2631530645ac2ec8;Cassava;temporary;2018-01-01;7000.0
1173;960b4f2c94a2fb2c;Corn;temporary;2018-01-01;50.0
1174;86d92d4b0a058014;Cocoa;permanent;2018-01-01;0.0
1175;9ce50fa197613de1;Others;permanent;2018-01-01;5.0
1176;051e9cc7d7636816;Soy;temporary;2018-01-01;0.0
1177;fda49275fbf5caf6;Others;temporary;2018-01-01;5.0
1178;2631530645ac2ec8;Sorghum;temporary;2018-01-01;0.0
1179;72b65b337fc5302a;Others;permanent;2018-01-01;240.0
1180;857b720c7c979ae1;Sorghum;temporary;2018-01-01;0.0
1181;7f076b180f941ec8;Others;temporary;2018-01-01;1570.0
1182;505ceb6546aa8435;Others;temporary;2018-01-01;0.0
1183;f3c2cc112eb0e6fe;Others;temporary;2018-01-01;0.0
1184;be8a37473dc63db0;Cocoa;permanent;2018-01-01;11905.0
1185;8ca7766621b0ffe9;Corn;temporary;2018-01-01;5765.0
1186;a51be58f39d1d625;Cocoa;permanent;2018-01-01;16.583333333333332
1187;09791645137aa877;Soy;temporary;2018-01-01;0.0
1188;9bd4f108a319de42;Others;temporary;2018-01-01;150.0
1189;f67358b81451a8d1;Rice;temporary;2018-01-01;0.0
1190;9bd4f108a319de42;Cocoa;permanent;2018-01-01;0.0
1191;8a4ab531676691da;Others;permanent;2018-01-01;325.0
1192;fda49275fbf5caf6;Beans;temporary;2018-01-01;320.0
1193;be8a37473dc63db0;Palm oil;permanent;2018-01-01;0.0
1194;ba4547c678a9a2e6;Others;permanent;2018-01-01;515.0
1195;7b95e27ce402e6e5;Soy;temporary;2018-01-01;150.0
1196;764cd56389d50070;Livestock;pasture;2018-01-01;118148.1341
1197;a18af8fbae254d86;Rice;temporary;2018-01-01;15.85132382892057
1198;80e8ffb027590a74;Cocoa;permanent;2018-01-01;1158.0
1199;64a227aa24370b17;Others;permanent;2018-01-01;221.0
1200;d6ffd6d7dfe22d57;Cocoa;permanent;2018-01-01;0.0
1201;18fb5197aa553b9c;Livestock;pasture;2018-01-01;82406.75748
1202;d42d0e216f57b2ae;Cassava;temporary;2018-01-01;11000.0
1203;1096f26c5a236d0b;Palm oil;permanent;2018-01-01;0.0
1204;d0f5f5b9fcecb0d8;Soy;temporary;2018-01-01;0.0
1205;bce36d2f8aa39d8b;Palm oil;permanent;2018-01-01;0.0
1206;7f076b180f941ec8;Livestock;pasture;2018-01-01;336686.9232
1207;a51be58f39d1d625;Cassava;temporary;2018-01-01;12000.0
1208;588162e9cdf5d66d;Soy;temporary;2018-01-01;84000.0
1209;b4bb04d2a6472ea0;Cocoa;permanent;2018-01-01;0.0
1210;f1fd357c5adaa8dc;Beans;temporary;2018-01-01;500.0
1211;074590cfc1c41ebf;Rice;temporary;2018-01-01;1000.0
1212;205ccde9be499e17;Others;temporary;2018-01-01;40.0
1213;d42d0e216f57b2ae;Palm oil;permanent;2018-01-01;0.0
1214;4de42e351006a2ae;Corn;temporary;2018-01-01;0.0
1215;86d92d4b0a058014;Soy;temporary;2018-01-01;0.0
1216;1d8a692643f9a15a;Palm oil;permanent;2018-01-01;0.0
1217;617532f74ef8ed73;Sorghum;temporary;2018-01-01;0.0
1218;2ad055c7757d499d;Rice;temporary;2018-01-01;35.0
1219;6cce2bf873870afc;Livestock;pasture;2018-01-01;118646.2008
1220;8a4ab531676691da;Corn;temporary;2018-01-01;7585.0
1221;1096f26c5a236d0b;Sorghum;temporary;2018-01-01;0.0
1222;5b3728d86ce29fd2;Corn;temporary;2018-01-01;10.0
1223;878bd5338ba55697;Others;permanent;2018-01-01;2985.0
1224;41e0f8ccfe523e0d;Beans;temporary;2018-01-01;160.0
1225;44d800c11a5f3bfa;Cassava;temporary;2018-01-01;4000.0
1226;5e1e131ec84f4c87;Beans;temporary;2018-01-01;2480.0
1227;c0019c9a4b4819f2;Sorghum;temporary;2018-01-01;0.0
1228;4c4428f2e4550a5a;Rice;temporary;2018-01-01;18.0
1229;3cf541a13002d37b;Corn;temporary;2018-01-01;600.0
1230;062ce4c17e84291e;Others;temporary;2018-01-01;0.0
1231;df19203419d2ea64;Rice;temporary;2018-01-01;10.0
1232;051e9cc7d7636816;Corn;temporary;2018-01-01;15.0
1233;2631530645ac2ec8;Corn;temporary;2018-01-01;300.0
1234;a18af8fbae254d86;Cassava;temporary;2018-01-01;700.0
1235;fae378a53734da72;Palm oil;permanent;2018-01-01;0.0
1236;09791645137aa877;Corn;temporary;2018-01-01;9.55897435897436
1237;cf96db4cc35ea025;Palm oil;permanent;2018-01-01;0.0
1238;86d92d4b0a058014;Cassava;temporary;2018-01-01;3000.0
1239;a454a6655aaaaaed;Soy;temporary;2018-01-01;0.0
